13-10-2019 02:46,"b'RT @prajjaval_soni: @HRDMinistry @DrRPNishank @subrahyd @PMOIndia @SanjayDhotreMP please take back this decision, it will at least motivate\xe2\x80\xa6'"
,
13-10-2019 02:44,b'RT @PrateekshyaPri2: #mtechfeeshike  #engineersatjantarmantar\nWe stand together against this decision of MHRD.'
,
13-10-2019 02:44,b'RT @saumyakrishnava: Engineers are going to protest on fee hike on jantarmantar today. \n#engineersatjantarmantar #mtechfeeshike'
,
13-10-2019 02:44,b'RT @Kapillowanshi1: @BDUTT @narendramodi\n\n@HRDMinistry\n\n@PMOIndia\n#mtechfeeshike \n\nPlease barkh jii kuch kijiye.\nI am really shocked that 9\xe2\x80\xa6'
,
13-10-2019 02:44,b'RT @sirakashkumar: We are the one who are building the nation where you people live. Dont understand why people are ignoring this situation\xe2\x80\xa6'
,
13-10-2019 02:44,b'RT @Apurv30620166: I support umesh dhandhe sir... Mhrd is playing with our futures #mtechfeeshike'
,
13-10-2019 02:44,"b'RT @Sushobhit_ee: @akhileshsharma1 So, if media is unfavourable to anyone then support future researchers (mtech scholars) also ..\nRequesti\xe2\x80\xa6'"
,
13-10-2019 02:44,"b""RT @Shubham16347321: #mtechfeehike The government can spend 3000crores on statue but can't provide a subcidised education to mtech students\xe2\x80\xa6"""
,
13-10-2019 02:44,b'RT @surya_kittu: #mtechfeeshike\n When the world is looking at India you are overlooking the general category students by hiking the fees..g\xe2\x80\xa6'
,
13-10-2019 02:44,b'RT @Yedi_PRAJAKTA: https://t.co/RQ6VsM3TcK\n\nDelhi students plz joined sir ...4 Oct jantar mantar...#mtechfeeshike'
,
13-10-2019 02:44,"b""RT @Shriharsh_ism: It's now... Or never....\nEngineering students in DELHI - NCR join @umesh_dhande sir and GATE ACADEMY at JANTAR MANTAR to\xe2\x80\xa6"""
,
13-10-2019 02:44,b'RT @AllIndiaEngine1: #engineersatjantarmantar #mtechfeeshike\nAll people in and around delhi students should join as soon as possible. https\xe2\x80\xa6'
,
13-10-2019 02:44,"b'RT @ndtv: IIT aspirants protest against Education Ministry\xe2\x80\x99s MTech fee hike move, demand roll back https://t.co/bnOaDii9Jw\n\n#mtechfeeshike\xe2\x80\xa6'"
,
13-10-2019 02:44,b'RT @Subhashmohbey1: Hello everyone please support &amp; trend this hash tag because ye jaruri h \n#mtechfeeshike \n#engineersatjantarmantar'
,
13-10-2019 02:43,b'RT @BobbyPal17: I support the protest against the decision of IIT Council of fee hike of 900% which discourage the students of gen. categor\xe2\x80\xa6'
,
13-10-2019 02:43,b'RT @AllIndiaEngine1: Good morning everyone. Preparations are completed and we will be waiting for you people. Make sure you carry identity\xe2\x80\xa6'
,
13-10-2019 02:43,"b""RT @funny_tintin: #engineersatjantarmantar \n#mtechfeeshike \n#mtechfeehike \n\nI fully support engineers' peaceful agitation @ Jantarmantar pr\xe2\x80\xa6"""
,
13-10-2019 02:43,b'RT @Ayushmann23: #engineersatjantarmantar #mtechfeeshike please guys come to this location today for supporting dhandhe sir.\nAAJ SIR khade\xe2\x80\xa6'
,
13-10-2019 02:43,b'RT @Pratikparida7: At the crucial momment of preparation of GATE 2020 we should provided with a calm atmosphere .....instead that we are he\xe2\x80\xa6'
,
13-10-2019 02:43,b'RT @imomtiwari11: @umesh_dhande  sir\xf0\x9f\x99\x8f\n#mtechfeeshike #engineersatjantarmantar \nNow @IndiaToday is covering this @AllIndiaEngine1 https://t.\xe2\x80\xa6'
,
12-10-2019 21:58,b'RT @umesh_dhande: Kindly support us by using #engineersatjantarmantar #mtechfeeshike and making it trending.'
,
12-10-2019 13:54,b'RT @trijitsaha: @narendramodi we are from middle class family.We have to secure a good rank from one of the toughest exam #GATE2020 to get\xe2\x80\xa6'
,
11-10-2019 18:20,b'RT @ieeducation_job: Why engineering students are protesting against https://t.co/IiInEoMKBk fee hike\n\nhttps://t.co/o3POaK8gIL\n\n#mtechfeesh\xe2\x80\xa6'
,
11-10-2019 17:19,b'RT @ieeducation_job: Why engineering students are protesting against https://t.co/IiInEoMKBk fee hike\n\nhttps://t.co/o3POaK8gIL\n\n#mtechfeesh\xe2\x80\xa6'
,
11-10-2019 15:41,b'RT @ieeducation_job: Why engineering students are protesting against https://t.co/IiInEoMKBk fee hike\n\nhttps://t.co/o3POaK8gIL\n\n#mtechfeesh\xe2\x80\xa6'
,
11-10-2019 15:41,b'Why engineering students are protesting against https://t.co/IiInEoMKBk fee hike\n\nhttps://t.co/o3POaK8gIL\n\n#mtechfeeshike #GATE2020'
,
11-10-2019 13:06,b'@IndiaToday No talk about #mtechfeeshike and #ModiMadeMandi  ...and highly interested in what monkey did..'
,
11-10-2019 11:17,"b""@sudhirchaudhary  sir you should also show the interest in India's engineering student.\nThat Mtech fees hike\xe2\x80\xa6 https://t.co/Da1EXuEcIk"""
,
11-10-2019 08:01,b'RT @witty_noob: Last thing you would want to see is a competitive exam aspirant sitting on roads protesting at the time when #GATE2020 is j\xe2\x80\xa6'
,
11-10-2019 08:01,"b""RT @padadewarg: @ramgopal_rao This is not about #mtechfeeshike ...it's about the future of millions of engineers"""
,
11-10-2019 06:16,b'RT @bijoy_vibhor85: @Shazia #AareyForest  #PMCBankScam  #mtechfeeshike  how many scams \n@BJP4India\n \n@narendramodi\n \n@nsitharaman\n \n@Prakas\xe2\x80\xa6'
,
11-10-2019 06:15,b'@Shazia #AareyForest  #PMCBankScam  #mtechfeeshike  how many scams \n@BJP4India\n \n@narendramodi\n \n@nsitharaman\xe2\x80\xa6 https://t.co/gkxvv4A9fs'
,
11-10-2019 06:09,b'#AareyForest  #PMCBankScam  #mtechfeeshike  how many scams @BJP4India @narendramodi @nsitharaman @PrakashJavdekar @DrRPNishank'
,
11-10-2019 04:47,b'RT @pranzalgupta: All the left-right media wing &amp; bhakts-Chamchas hv time to waste on \xf0\x9f\x91\x87\n#gobackmodi\n#Economyslowdown #LathaRajinikanth #Aad\xe2\x80\xa6'
,
11-10-2019 04:12,b'RT @pranzalgupta: All the left-right media wing &amp; bhakts-Chamchas hv time to waste on \xf0\x9f\x91\x87\n#gobackmodi\n#Economyslowdown #LathaRajinikanth #Aad\xe2\x80\xa6'
,
11-10-2019 03:54,b'RT @AllIndiaEngine1: MHRD has decided to impose a 900% hike on M Tech programs across all IITs. Engineering students all around India are c\xe2\x80\xa6'
,
10-10-2019 21:07,b'RT @AllIndiaEngine1: @ndtv @timesofindia @TimesNow @thewire_in @ThePrintIndia @aajtak @ABPNews @HRDMinistry @TOIIndiaNews @NewsNationTV @fa\xe2\x80\xa6'
,
10-10-2019 21:07,b'RT @AllIndiaEngine1: MHRD has decided to impose a 900% hike on M Tech programs across all IITs. Engineering students all around India are c\xe2\x80\xa6'
,
10-10-2019 17:37,b'@narendramodi\n @HRDMinistry\n @PMOIndia\n @DrRPNishank\n#mtechfeeshike \n I am really shocked that 900% increment in\xe2\x80\xa6 https://t.co/Qcixr6fkf4'
,
10-10-2019 15:30,b'RT @ieeducation_job: Why engineering students are protesting against #mtechfeeshike \n\nhttps://t.co/o3POaK8gIL\n\n#gate2020'
,
10-10-2019 15:23,b'RT @pranzalgupta: All the left-right media wing &amp; bhakts-Chamchas hv time to waste on \xf0\x9f\x91\x87\n#gobackmodi\n#Economyslowdown #LathaRajinikanth #Aad\xe2\x80\xa6'
,
10-10-2019 15:07,b'RT @AllIndiaEngine1: #engineersatjantarmantar #mtechfeeshike\nAll people in and around delhi students should join as soon as possible. https\xe2\x80\xa6'
,
10-10-2019 13:35,b'RT @ieeducation_job: Why engineering students are protesting against #mtechfeeshike \n\nhttps://t.co/o3POaK8gIL\n\n#gate2020'
,
10-10-2019 13:35,b'Why engineering students are protesting against #mtechfeeshike \n\nhttps://t.co/o3POaK8gIL\n\n#gate2020'
,
10-10-2019 12:41,b'RT @AllIndiaEngine1: #engineersatjantarmantar #mtechfeeshike\nAll people in and around delhi students should join as soon as possible. https\xe2\x80\xa6'
,
10-10-2019 12:41,b'RT @umesh_dhande: #engineersatjantarmantar #mtechfeeshike live from jantar mantar. Join us soon. https://t.co/VVgfz3ql5z'
,
10-10-2019 12:41,b'RT @forceft9: These are the some clips and photos of  protest against MHRD\xe2\x80\x99s decision of hiking M Tech Fees in IITs. We students request u\xe2\x80\xa6'
,
